,pubchem_smiles,std_canonical_smiles,std_inchi_key
5934,CC1=CC(=CC=C1)N=NC2=CC=C(C=C2)N(C)C,Cc1cc(N=Nc2ccc(N(C)C)cc2)ccc1,LVTFSVIRYMXRSR-UHFFFAOYSA-N
5354626,CCCCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O,CCCCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O,KAYAKFYASWYOEB-ISLYRVAYSA-N
11604,C=CCCC#N,C=CCCC#N,CFEYBLWMNFZOPB-UHFFFAOYSA-N
15575641,CCCOC(=O)NCCCN(C)C.Cl,CCCOC(=O)NCCCN(C)C,WZZLDXDUQPOXNW-UHFFFAOYSA-N
32793,CC(C)C(C)(C)C(C)(C)C(C)(C)S,CC(C)C(C)(C)C(C)(C)C(C)(C)S,YAJYJWXEWKRTPO-UHFFFAOYSA-N
7475,C1=CC(=CC=C1N)[N+](=O)[O-],Nc1ccc([N+](=O)[O-])cc1,TYMLOMAKGOJONV-UHFFFAOYSA-N
68841,C([C@@H](C(=O)O)N)OP(=O)(O)O,N[C@@H](COP(=O)(O)O)C(=O)O,BZQFBWGGLXLEPQ-REOHCLBHSA-N
283654,CC1C2C(=O)C3(CCC2(C3CC1=O)C)C(C)C(=O)O,CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13,UNPYYTKZOHYHMZ-UHFFFAOYSA-N
170327,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC(=C1)C=CC3=CC=CC=C3Cl)Cl,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc(C=Cc2ccccc2Cl)c1,CMLVHSVFSYNMGM-UHFFFAOYSA-N
7888,CC(CCCC(C)(C)O)CC=O,CC(CC=O)CCCC(C)(C)O,WPFVBOQKRVRMJB-UHFFFAOYSA-N
7147,CCC(C1=CC=CC=C1)O,CCC(O)c1ccccc1,DYUQAZSOFZSPHD-UHFFFAOYSA-N
28523,C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC[C@@H]6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)C)C)C)NC1,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,REJLGAUYTKNVJM-SGXCCWNXSA-N
23714647,[Li+].C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)[O-],O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,HZZVJAQRINQKSD-PBFISZAISA-N
23603,C1CC2=CC=CC=C2C(C3=CC=CC=C31)C(=O)N,NC(=O)C1c2ccccc2CCc2ccccc21,APBVLLORZMAWKI-UHFFFAOYSA-N
19731,C1=CC=C(C=C1)NC2=C3C(=C(C=C2)N=NC4=C5C(=CC(=C4)S(=O)(=O)[O-])C=C(C=C5O)S(=O)(=O)[O-])C=CC=C3S(=O)(=O)[O-].[Na+].[Na+].[Na+],O=S(=O)(O)c1cc2cc(S(=O)(=O)O)cc(N=Nc3ccc(Nc4ccccc4)c4c3cccc4S(=O)(=O)O)c2c(O)c1,QFVHZQCOUORWEI-UHFFFAOYSA-N
57242,CCCN1CCC[C@H]2[C@H]1CC3=CN=C(N=C3C2)N,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21,TUFADSGTJUOBEH-ZWNOBZJWSA-N
44460585,CCC(C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@@H]([C@@H](O7)C)NC(=O)C)OC)OC)\C)C,CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](NC(C)=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,ZKWQQXZUCOBISE-BTUYMBSXSA-N
64949,C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,WTFXJFJYEJZMFO-UHFFFAOYSA-N
23284,CC(C)C(C(C)(C)COC(=O)C(C)C)OC(=O)C(C)C,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,OMVSWZDEEGIJJI-UHFFFAOYSA-N
23680530,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,IMBXEJJVJRTNOW-XYMSELFBSA-N
5284620,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)OC(=O)C)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@@H]4CC[C@@H]([C@H](O4)C)N(C)C,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,ZPCCSZFPOXBNDL-TXJOLGFOSA-N
8693,CCCOC(=O)C1=CN=C(C=C1)C(=O)OCCC,CCCOC(=O)c1cnc(C(=O)OCCC)cc1,IITCWRFYJWUUPC-UHFFFAOYSA-N
31352,C(C(CO)(CO)COCC(CO)(CO)CO)O,OCC(CO)(CO)COCC(CO)(CO)CO,TXBCBTDQIULDIA-UHFFFAOYSA-N
60196413,CCOC1=CC=CC(=C1)C2(CCC(CC2)C)N3CCN(CC3)C4=CC=CC=C4.CS(=O)(=O)O,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,HKVWLCPNTJYNBO-UHFFFAOYSA-N
6850780,C1=CC(=CC=C1NC2=NC(=NC(=N2)N(CCO)CCO)NC3=CC(=C(C=C3)/C=C/C4=C(C=C(C=C4)NC5=NC(=NC(=N5)NC6=CC=C(C=C6)S(=O)(=O)[O-])N(CCO)CCO)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],O=S(=O)(O)c1ccc(Nc2nc(Nc3cc(S(=O)(=O)O)c(/C=C/c4c(S(=O)(=O)O)cc(Nc5nc(N(CCO)CCO)nc(Nc6ccc(S(=O)(=O)O)cc6)n5)cc4)cc3)nc(N(CCO)CCO)n2)cc1,JTPVHPYPNZIZKG-OWOJBTEDSA-N
7884,CC(=O)CC(C)(C)OC,COC(C)(C)CC(C)=O,KOKPBCHLPVDQTK-UHFFFAOYSA-N
442972,C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6([C@H]5CC4=C3C)C)O)C)NC1,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,QASFUMOKHFSJGL-LAFRSMQTSA-N
53316393,C1[C@@H](C=C[C@@H]1OC2=CC=CC(=C2)OC3=CC=C(C=C3)F)N(C(=O)N)O,NC(=O)N(O)[C@@H]1C=C[C@H](Oc2cccc(Oc3ccc(F)cc3)c2)C1,CJFQUWMJNVTKDJ-DYVFJYSZSA-N
32484,CC(C)C1=C(C(=CC=C1)C(C)C)N,CC(C)c1c(N)c(C(C)C)ccc1,WKBALTUBRZPIPZ-UHFFFAOYSA-N
24393,[O-]S(=O)(=O)[O-].[Fe+2],O=S(=O)([O-])[O-].[Fe+2],BAUYGSIQEAFULO-UHFFFAOYSA-L
8038,CC(C)COC(=O)C,CC(=O)OCC(C)C,GJRQTCIYDGXPES-UHFFFAOYSA-N
6868,C1=CC2=C(C=C(C=C2C=C1N)S(=O)(=O)O)O,Nc1cc2cc(S(=O)(=O)O)cc(O)c2cc1,KYARBIJYVGJZLB-UHFFFAOYSA-N
7420,C1=CC(=CC(=C1)O)C(=O)O,O=C(O)c1cc(O)ccc1,IJFXRHURBJZNAO-UHFFFAOYSA-N
29354,CCCCCCOC1=CC=C(C=C1)O,CCCCCCOc1ccc(O)cc1,XIIIHRLCKLSYNH-UHFFFAOYSA-N
7216,CCN(CC)C(=S)SCC(=C)Cl,C=C(Cl)CSC(=S)N(CC)CC,XJCLWVXTCRQIDI-UHFFFAOYSA-N
10921,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,MTCUAOILFDZKCO-UHFFFAOYSA-N
65327,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH-UHFFFAOYSA-N
40632,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,Cc1cn(-c2ccccc2)c(=O)cc1,ISWRGOKTTBVCFA-UHFFFAOYSA-N
517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,CCCOc1c(N)cc(C(=O)OCCN(CC)CC)cc1,KCLANYCVBBTKTO-UHFFFAOYSA-N
10313,C1=CC=C(C=C1)C(=O)NO,O=C(NO)c1ccccc1,VDEUYMSGMPQMIK-UHFFFAOYSA-N
23666711,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,SNBUBQHDYVFSQF-HIFRSBDPSA-N
68626,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3.Cl,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,FVNFBBAOMBJTST-UHFFFAOYSA-N
68313,CN(C)CCC1=CC=C(C=C1)O,CN(C)CCc1ccc(O)cc1,KUBCEEMXQZUPDQ-UHFFFAOYSA-N
7436,CNCC(=O)C1=CC(=C(C=C1)O)O,CNCC(=O)c1cc(O)c(O)cc1,PZMVOUYYNKPMSI-UHFFFAOYSA-N
54765,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O.Cl,CN(C)C(=O)Oc1cc(C(O)CNC(C)(C)C)cc(OC(=O)N(C)C)c1,ANZXOIAKUNOVQU-UHFFFAOYSA-N
636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2n1,ZBFDAUIVDSSISP-UHFFFAOYSA-N
2468,CCCCN=C(N)N=C(N)N,CCCCN=C(N)N=C(N)N,XSEUMFJMFFMCIU-UHFFFAOYSA-N
151194,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,YCOYDOIWSSHVCK-UHFFFAOYSA-N
57823090,CCO[C@H](CC1=CC=C(C=C1)OCCC2=CC=C(C=C2)OS(=O)(=O)C)C(=O)O,CCO[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,CXGTZJYQWSUFET-LJQANCHMSA-N
5362123,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CCC3=CC=CC=C3N(C2=O)CC(=O)O.Cl,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,XPCFTKFZXHTYIP-PMACEKPBSA-N
16473,C1CCC(CC1)N2CC3=CC(=C(C=C3C2=O)S(=O)(=O)N)Cl,NS(=O)(=O)c1c(Cl)cc2CN(C3CCCCC3)C(=O)c2c1,VPMWFZKOWULPGT-UHFFFAOYSA-N
5311037,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)/C=C/C3=CC(=C(C=C3)OC)OC)C,CCn1c(=O)c2c(nc(/C=C/c3cc(OC)c(OC)cc3)n2C)n(CC)c1=O,IQVRBWUUXZMOPW-PKNBQFBNSA-N
159271,CC1=NC(=C(O1)C2=CC(=C(C=C2)S(=O)(=O)N)F)C3CCCCC3,Cc1nc(C2CCCCC2)c(-c2cc(F)c(S(N)(=O)=O)cc2)o1,MIMJSJSRRDZIPW-UHFFFAOYSA-N
3221,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,CCOc1c(N2CCOCC2)cnn(C)c1=O,URJQOOISAKEBKW-UHFFFAOYSA-N
80599,C1=CC=C(C(=C1)S)Cl,Sc1ccccc1Cl,PWOBDMNCYMQTCE-UHFFFAOYSA-N
15629,CN(C(=O)NC1=CC=C(C=C1)Cl)OC,CON(C)C(=O)Nc1ccc(Cl)cc1,LKJPSUCKSLORMF-UHFFFAOYSA-N
73917,COC(=O)CCCC(=O)O,COC(=O)CCCC(=O)O,IBMRTYCHDPMBFN-UHFFFAOYSA-N
36382,CCCCCCC1=CC=C(C=C1)N,CCCCCCc1ccc(N)cc1,OVEMTTZEBOCJDV-UHFFFAOYSA-N
73281,CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC,COc1nc(NC(=O)NS(=O)(=O)c2c(C(=O)N(C)C)cccn2)nc(OC)c1,RTCOGUMHFFWOJV-UHFFFAOYSA-N
88045,C[C@@H]1[C@H](C[C@@H]([C@H](O1)OC2[C@@H]([C@H](C([C@@H]([C@@H]2O)O)O)O)O)N)N=C(C(=O)O)N.Cl,C[C@H]1O[C@H](OC2[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1N=C(N)C(=O)O,PVTHJAPFENJVNC-UQTMRZPGSA-N
10541,COP(=O)(OC)OC,COP(=O)(OC)OC,WVLBCYQITXONBZ-UHFFFAOYSA-N
6,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])Cl,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1,VYZAHLCBVHPDDF-UHFFFAOYSA-N
78972,C12(C3(C(C(C(C1(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(C(C(C3(F)F)(F)F)(F)F)(F)F)F)F)F,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,QKENRHXGDUPTEM-UHFFFAOYSA-N
62118,CC(C)(CCO)OC,COC(C)(C)CCO,MFKRHJVUCZRDTF-UHFFFAOYSA-N
25015677,CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,COc1c(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)ccc(C(=O)NC2CCN(C)CC2)c1,DJNZZLZKAXGMMC-UHFFFAOYSA-N
3226,C(C(OC(F)F)(F)F)(F)Cl,FC(F)OC(F)(F)C(F)Cl,JPGQOUSTVILISH-UHFFFAOYSA-N
87250,C1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)O,O=C(Oc1ccccc1)c1ccc(O)cc1,GJLNWLVPAHNBQN-UHFFFAOYSA-N
8087,CC(COCC(C)O)O,CC(O)COCC(C)O,AZUXKVXMJOIAOF-UHFFFAOYSA-N
7621,CCCCN(CCCC)CCO,CCCCN(CCO)CCCC,IWSZDQRGNFLMJS-UHFFFAOYSA-N
123504,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)O,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,RUETVLNXAGWCDS-UHFFFAOYSA-N
11888,C1=CC=C(C(=C1)CC#N)[N+](=O)[O-],N#CCc1ccccc1[N+](=O)[O-],YPRFCQAWSNWRLM-UHFFFAOYSA-N
13551,CC(C)OS(=O)(=O)C,CC(C)OS(C)(=O)=O,SWWHCQCMVCPLEQ-UHFFFAOYSA-N
12051,CCN(CC)C=O,CCN(C=O)CC,SUAKHGWARZSWIH-UHFFFAOYSA-N
11534,C(C#N)Br,N#CCBr,REXUYBKPWIPONM-UHFFFAOYSA-N
6547,CC(C)(C#N)N=NC(C)(C)C#N,CC(C)(C#N)N=NC(C)(C)C#N,OZAIFHULBGXAKX-UHFFFAOYSA-N
8481,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)Cl,CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,GRDXCFKBQWDAJH-UHFFFAOYSA-N
516902,[O-]Cl(=O)=O.[Na+],[O-][Cl+2]([O-])[O-],TYJXBNGPLHOYOB-UHFFFAOYSA-N
12059922,CCC[N+]1(CCCC1)C.[I-],CCC[N+]1(C)CCCC1,YQFWGCSKGJMGHE-UHFFFAOYSA-N
11636816,CN(C)CCCl.Cl,CN(C)CCCl,WQMAANNAZKNUDL-UHFFFAOYSA-N
23436,C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl,Clc1ccc(Oc2ccccc2)cc1,PGPNJCAMHOJTEF-UHFFFAOYSA-N
5289501,C/C(=C\C1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,C/C(=C\c1ccc(C(=O)O)cc1)c1cc2c(cc1)C(C)(C)CCC2(C)C,FOIVPCKZDPCJJY-JQIJEIRASA-N
66679,CCN(CC)C1=CC=CC(=C1)C,CCN(CC)c1cccc(C)c1,CIPVVROJHKLHJI-UHFFFAOYSA-N
11626384,C1CC2=C(C=CC(=C2)F)O[C@H]1[C@H](CNC[C@@H]([C@@H]3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,O[C@@H](CNC[C@H](O)[C@H]1CCc2c(ccc(F)c2)O1)[C@@H]1CCc2c(ccc(F)c2)O1,KOHIRBRYDXPAMZ-YHDSQAASSA-N
854026,C/C=C/1\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1c(C2)[nH]c(=O)cc1,ZRJBHWIHUMBLCN-YQEJDHNASA-N
6766,C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=CC=C3,c1ccc(-c2ccccc2-c2ccccc2)cc1,OIAQMFOKAXHPNH-UHFFFAOYSA-N
5338,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N,Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2)cc1,NHZLNPMOSADWGC-UHFFFAOYSA-N
2151,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,Cc1c(N)c(=O)n(-c2ccccc2)n1C,RLFWWDJHLFCNIJ-UHFFFAOYSA-N
4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,Clc1cc(Cl)c(COC(Cn2ccnc2)c2c(Cl)cc(Cl)cc2)cc1,BYBLEWFAAKGYCD-UHFFFAOYSA-N
31772,CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-],CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,ARFHIAQFJWUCFH-UHFFFAOYSA-N
91593,C1C(O1)CN(CC2CO2)C3=CC=C(C=C3)CC4=CC=C(C=C4)N(CC5CO5)CC6CO6,c1c(Cc2ccc(N(CC3CO3)CC3CO3)cc2)ccc(N(CC2CO2)CC2CO2)c1,FAUAZXVRLVIARB-UHFFFAOYSA-N
86367,CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,HAORKNGNJCEJBX-UHFFFAOYSA-N
9956127,C1[C@H]([C@H](C2=C(O1)C=CC(=C2)OCC3=NC4=C(S3)C=CC(=C4)F)O)CC5=CC(=CC=C5)C(=O)O,O=C(O)c1cccc(C[C@@H]2COc3c(cc(OCc4nc5c(ccc(F)c5)s4)cc3)[C@@H]2O)c1,RYSLZFOZDSIPHK-VOIUYBSRSA-N
86102,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,PXMNMQRDXWABCY-UHFFFAOYSA-N
91757,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,CSC(=O)c1c(CC(C)C)c(C(=O)SC)c(C(F)(F)F)nc1C(F)F,YUBJPYNSGLJZPQ-UHFFFAOYSA-N
54680693,CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.CC1=CC(=C(N1C2=CC=CC=C2)C)/C=C/C3=[N+](C4=C(C=C(C=C4)N(C)C)C=C3)C.C1=CC=C2C(=C(C(=CC2=C1)C(=O)O)[O-])CC3=C(C(=CC4=CC=CC=C34)C(=O)O)[O-],Cc1cc(/C=C/c2[n+](C)c3c(cc2)cc(N(C)C)cc3)c(C)n1-c1ccccc1,QMHSXPLYMTVAMK-UHFFFAOYSA-N
6708773,C1CCC(C1)CCCCCCCCCCCCC(=O)NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)NC(=O)CCCCCCCCCCCCC4CCCC4,O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,OOSYXMPLIGBCDA-UHFFFAOYSA-N
23677058,CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC=C.[Na+],C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N
3033151,C1CN(CCC1N2C3=CC=CC=C3NC2=S)CCCC(=O)C4=CC=C(C=C4)F,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,YDLQKLWVKKFPII-UHFFFAOYSA-N
443947,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]2([C@H]1O)C,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,FCKLFGKATYPJPG-SSTBVEFVSA-N
3058839,CC(=C)C(=O)OCCOC1CC2CC1C3C2CC=C3,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,YSAZPIOUAPMLDG-UHFFFAOYSA-N
6259842,CCC(=C1C(=O)CC(CC1=O)C2CCOCC2)NOC/C=C/Cl,CCC(NOC/C=C/Cl)=C1C(=O)CC(C2CCOCC2)CC1=O,PHXHZCIAPNNPTQ-JUFJSZMKSA-N
6934,CC1=CC(=C(C=C1)N)S(=O)(=O)O,Cc1cc(S(=O)(=O)O)c(N)cc1,LTPSRQRIPCVMKQ-UHFFFAOYSA-N
8150,COCCOCCOC,COCCOCCOC,SBZXBUIDTXKZTM-UHFFFAOYSA-N
13530,C(C(=O)C(Cl)Cl)Cl,O=C(CCl)C(Cl)Cl,ZWILTCXCTVMANU-UHFFFAOYSA-N
2581,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O,CC(C(=O)O)c1cc2c(cc1)c1c(ccc(Cl)c1)[nH]2,PUXBGTOOZJQSKH-UHFFFAOYSA-N
16051987,C1=C(NN=C1)CCN.Cl,NCCc1ccn[nH]1,JXDFEQONERDKSS-UHFFFAOYSA-N
1775,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,CXOFVDLJLONNDW-UHFFFAOYSA-N
1979,CC(=O)OC1CN2CCC1CC2,CC(=O)OC1CN2CCC1CC2,WRJPSSPFHGNBMG-UHFFFAOYSA-N
5311429,CC1(CO[C@H](CN1)CC(=O)O)C,CC1(C)CO[C@@H](CC(=O)O)CN1,SEYCKMQSPUVYEF-LURJTMIESA-N
7193,CC(C)CCOC(=O)C1=CC=CC=C1,CC(C)CCOC(=O)c1ccccc1,MLLAPOCBLWUFAP-UHFFFAOYSA-N
11883,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],Cc1cc([N+](=O)[O-])c([N+](=O)[O-])cc1,INYDMNPNDHRJQJ-UHFFFAOYSA-N
60196440,C1CCCN(CC1)CC2=CC=C(S2)C3=NC(=NO3)CCN4C(=O)C5=CC=CC=C5C4=O.C(=C/C(=O)O)\C(=O)O,O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1,QUKKMGJVXHURCY-UHFFFAOYSA-N
11138,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,QMKYBPDZANOJGF-UHFFFAOYSA-N
16741,C1=CC=C(C=C1)CCN=C=S,S=C=NCCc1ccccc1,IZJDOKYDEWTZSO-UHFFFAOYSA-N
12018,C(C(CCl)Cl)O,OCC(Cl)CCl,ZXCYIJGIGSDJQQ-UHFFFAOYSA-N
31405,CC(C)(C)C1=C(C(=CC=C1)C(C)(C)C)O,CC(C)(C)c1c(O)c(C(C)(C)C)ccc1,DKCPKDPYUFEZCP-UHFFFAOYSA-N
6495,CC(C)(OC)OC,COC(C)(C)OC,HEWZVZIVELJPQZ-UHFFFAOYSA-N
57483158,CC(C)OC(=O)C(CC(=O)O)(CC(=O)O)O,CC(C)OC(=O)C(O)(CC(=O)O)CC(=O)O,VRBUFFFVTDWWMY-UHFFFAOYSA-N
985,CCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCC(=O)O,IPCSVZSSVZVIGE-UHFFFAOYSA-N
91620,CC1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCCOCCOCCOC(=O)CCC2=CC(=C(C(=C2)C)O)C(C)(C)C,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C)c2)cc(C(C)(C)C)c1O,QSRJVOOOWGXUDY-UHFFFAOYSA-N
8766,C1=CC=C(C=C1)SC2=CC=CC=C2,c1ccc(Sc2ccccc2)cc1,LTYMSROWYAPPGB-UHFFFAOYSA-N
78452,CCCCCCCCP(=O)(O)O,CCCCCCCCP(=O)(O)O,NJGCRMAPOWGWMW-UHFFFAOYSA-N
